name,class,label,count
osa-miRf10769-akr,miR-10769,3498,3
miR-10770,miR-10770,1982,4
ath-miRf10770-akr,miR-10770,1982,4
osa-miRf10770-akr,miR-10770,1982,4
ptc-miRf10770-akr,miR-10770,1982,4
miR-10771,miR-10771,8173,2
osa-miRf10771-akr,miR-10771,8173,2
miR-10772,miR-10772,8174,2
osa-miRf10772-akr,miR-10772,8174,2
miR-10773,miR-10773,3499,3
osa-miRf10773-akr,miR-10773,3499,3
ptc-miRf10773-akr,miR-10773,3499,3
miR-10774,miR-10774,1983,4
ath-miRf10774-akr,miR-10774,1983,4
osa-miRf10774-akr,miR-10774,1983,4
ptc-miRf10774-akr,miR-10774,1983,4
miR-10775,miR-10775,3500,3
ath-miRf10775-akr,miR-10775,3500,3
osa-miRf10775-akr,miR-10775,3500,3
miR-10776,miR-10776,1984,4
ath-miRf10776-akr,miR-10776,1984,4
osa-miRf10776-akr,miR-10776,1984,4
ptc-miRf10776-akr,miR-10776,1984,4
miR-10777,miR-10777,3501,3
osa-miRf10777-akr,miR-10777,3501,3
ptc-miRf10777-akr,miR-10777,3501,3
miR-10778,miR-10778,1985,4
ath-miRf10778-akr,miR-10778,1985,4
osa-miRf10778-akr,miR-10778,1985,4
ptc-miRf10778-akr,miR-10778,1985,4
miR-10779,miR-10779,3502,3
osa-miRf10779-akr,miR-10779,3502,3
ptc-miRf10779-akr,miR-10779,3502,3
miR-10780,miR-10780,1986,4
ath-miRf10780-akr,miR-10780,1986,4
osa-miRf10780-akr,miR-10780,1986,4
ptc-miRf10780-akr,miR-10780,1986,4
miR-10781,miR-10781,1987,4
ath-miRf10781-akr,miR-10781,1987,4
osa-miRf10781-akr,miR-10781,1987,4
ptc-miRf10781-akr,miR-10781,1987,4
miR-10782,miR-10782,3503,3
osa-miRf10782-akr,miR-10782,3503,3
ptc-miRf10782-akr,miR-10782,3503,3
miR-10783,miR-10783,1988,4
ath-miRf10783-akr,miR-10783,1988,4
osa-miRf10783-akr,miR-10783,1988,4
ptc-miRf10783-akr,miR-10783,1988,4
miR-10784,miR-10784,3504,3
osa-miRf10784-akr,miR-10784,3504,3
ptc-miRf10784-akr,miR-10784,3504,3
miR-10785,miR-10785,3505,3
ath-miRf10785-akr,miR-10785,3505,3
ptc-miRf10785-akr,miR-10785,3505,3
miR-10786,miR-10786,8175,2
osa-miRf10786-akr,miR-10786,8175,2
miR-10787,miR-10787,1989,4
ath-miRf10787-akr,miR-10787,1989,4
osa-miRf10787-akr,miR-10787,1989,4
ptc-miRf10787-akr,miR-10787,1989,4
miR-10788,miR-10788,3506,3
ath-miRf10788-akr,miR-10788,3506,3
ptc-miRf10788-akr,miR-10788,3506,3
miR-10789,miR-10789,3507,3
ath-miRf10789-akr,miR-10789,3507,3
osa-miRf10789-akr,miR-10789,3507,3
miR-10790,miR-10790,1990,4
ath-miRf10790-akr,miR-10790,1990,4
osa-miRf10790-akr,miR-10790,1990,4
ptc-miRf10790-akr,miR-10790,1990,4
miR-10791,miR-10791,3508,3
osa-miRf10791-akr,miR-10791,3508,3
ptc-miRf10791-akr,miR-10791,3508,3
miR-10792,miR-10792,1991,4
ath-miRf10792-akr,miR-10792,1991,4
osa-miRf10792-akr,miR-10792,1991,4
ptc-miRf10792-akr,miR-10792,1991,4
miR-10793,miR-10793,1992,4
ath-miRf10793-akr,miR-10793,1992,4
osa-miRf10793-akr,miR-10793,1992,4
ptc-miRf10793-akr,miR-10793,1992,4
miR-10794,miR-10794,1993,4
ath-miRf10794-akr,miR-10794,1993,4
osa-miRf10794-akr,miR-10794,1993,4
ptc-miRf10794-akr,miR-10794,1993,4
miR-10795,miR-10795,1994,4
ath-miRf10795-akr,miR-10795,1994,4
osa-miRf10795-akr,miR-10795,1994,4
ptc-miRf10795-akr,miR-10795,1994,4
miR-10796,miR-10796,3509,3
ath-miRf10796-akr,miR-10796,3509,3
ptc-miRf10796-akr,miR-10796,3509,3
miR-10797,miR-10797,1995,4
ath-miRf10797-akr,miR-10797,1995,4
osa-miRf10797-akr,miR-10797,1995,4
ptc-miRf10797-akr,miR-10797,1995,4
miR-10798,miR-10798,1996,4
ath-miRf10798-akr,miR-10798,1996,4
osa-miRf10798-akr,miR-10798,1996,4
ptc-miRf10798-akr,miR-10798,1996,4
miR-10799,miR-10799,3510,3
ath-miRf10799-akr,miR-10799,3510,3
osa-miRf10799-akr,miR-10799,3510,3
miR-10800,miR-10800,3511,3
ath-miRf10800-akr,miR-10800,3511,3
osa-miRf10800-akr,miR-10800,3511,3
miR-10801,miR-10801,8176,2
osa-miRf10801-akr,miR-10801,8176,2
miR-10802,miR-10802,8177,2
ptc-miRf10802-akr,miR-10802,8177,2
miR-10803,miR-10803,1997,4
ath-miRf10803-akr,miR-10803,1997,4
osa-miRf10803-akr,miR-10803,1997,4
ptc-miRf10803-akr,miR-10803,1997,4
miR-10804,miR-10804,3512,3
osa-miRf10804-akr,miR-10804,3512,3
ptc-miRf10804-akr,miR-10804,3512,3
miR-10805,miR-10805,3513,3
osa-miRf10805-akr,miR-10805,3513,3
ptc-miRf10805-akr,miR-10805,3513,3
miR-10806,miR-10806,3514,3
osa-miRf10806-akr,miR-10806,3514,3
ptc-miRf10806-akr,miR-10806,3514,3
miR-10807,miR-10807,3515,3
ath-miRf10807-akr,miR-10807,3515,3
osa-miRf10807-akr,miR-10807,3515,3
miR-10808,miR-10808,3516,3
ath-miRf10808-akr,miR-10808,3516,3
osa-miRf10808-akr,miR-10808,3516,3
miR-10809,miR-10809,8178,2
osa-miRf10809-akr,miR-10809,8178,2
miR-10810,miR-10810,3517,3
osa-miRf10810-akr,miR-10810,3517,3
ptc-miRf10810-akr,miR-10810,3517,3
miR-10811,miR-10811,3518,3
osa-miRf10811-akr,miR-10811,3518,3
ptc-miRf10811-akr,miR-10811,3518,3
miR-10812,miR-10812,8179,2
osa-miRf10812-akr,miR-10812,8179,2
miR-10813,miR-10813,8180,2
osa-miRf10813-akr,miR-10813,8180,2
miR-10814,miR-10814,3519,3
ath-miRf10814-akr,miR-10814,3519,3
osa-miRf10814-akr,miR-10814,3519,3
miR-10815,miR-10815,8181,2
osa-miRf10815-akr,miR-10815,8181,2
miR-10816,miR-10816,3520,3
ath-miRf10816-akr,miR-10816,3520,3
ptc-miRf10816-akr,miR-10816,3520,3
miR-10817,miR-10817,3521,3
ath-miRf10817-akr,miR-10817,3521,3
osa-miRf10817-akr,miR-10817,3521,3
miR-10818,miR-10818,3522,3
osa-miRf10818-akr,miR-10818,3522,3
ptc-miRf10818-akr,miR-10818,3522,3
miR-10819,miR-10819,3523,3
osa-miRf10819-akr,miR-10819,3523,3
ptc-miRf10819-akr,miR-10819,3523,3
miR-10820,miR-10820,1998,4
ath-miRf10820-akr,miR-10820,1998,4
osa-miRf10820-akr,miR-10820,1998,4
ptc-miRf10820-akr,miR-10820,1998,4
miR-10821,miR-10821,1999,4
ath-miRf10821-akr,miR-10821,1999,4
osa-miRf10821-akr,miR-10821,1999,4
ptc-miRf10821-akr,miR-10821,1999,4
miR-10822,miR-10822,2000,4
ath-miRf10822-akr,miR-10822,2000,4
osa-miRf10822-akr,miR-10822,2000,4
ptc-miRf10822-akr,miR-10822,2000,4
miR-10823,miR-10823,3524,3
ath-miRf10823-akr,miR-10823,3524,3
osa-miRf10823-akr,miR-10823,3524,3
miR-10824,miR-10824,2001,4
ath-miRf10824-akr,miR-10824,2001,4
osa-miRf10824-akr,miR-10824,2001,4
ptc-miRf10824-akr,miR-10824,2001,4
miR-10825,miR-10825,8182,2
ath-miRf10825-akr,miR-10825,8182,2
miR-10826,miR-10826,3525,3
osa-miRf10826-akr,miR-10826,3525,3
ptc-miRf10826-akr,miR-10826,3525,3
miR-10827,miR-10827,3526,3
osa-miRf10827-akr,miR-10827,3526,3
ptc-miRf10827-akr,miR-10827,3526,3
miR-10828,miR-10828,3527,3
osa-miRf10828-akr,miR-10828,3527,3
ptc-miRf10828-akr,miR-10828,3527,3
miR-10829,miR-10829,3528,3
ath-miRf10829-akr,miR-10829,3528,3
osa-miRf10829-akr,miR-10829,3528,3
miR-10830,miR-10830,3529,3
osa-miRf10830-akr,miR-10830,3529,3
ptc-miRf10830-akr,miR-10830,3529,3
miR-10831a,miR-10831,2002,4
miR-10831b,miR-10831,2002,4
osa-miRf10831-akr,miR-10831,2002,4
ptc-miRf10831-akr,miR-10831,2002,4
miR-10832,miR-10832,2003,4
ath-miRf10832-akr,miR-10832,2003,4
osa-miRf10832-akr,miR-10832,2003,4
ptc-miRf10832-akr,miR-10832,2003,4
miR-10833,miR-10833,2004,4
ath-miRf10833-akr,miR-10833,2004,4
osa-miRf10833-akr,miR-10833,2004,4
ptc-miRf10833-akr,miR-10833,2004,4
miR-10834,miR-10834,2005,4
ath-miRf10834-akr,miR-10834,2005,4
osa-miRf10834-akr,miR-10834,2005,4
ptc-miRf10834-akr,miR-10834,2005,4
miR-10835,miR-10835,8183,2
ath-miRf10835-akr,miR-10835,8183,2
miR-10836,miR-10836,2006,4
ath-miRf10836-akr,miR-10836,2006,4
osa-miRf10836-akr,miR-10836,2006,4
ptc-miRf10836-akr,miR-10836,2006,4
miR-10837,miR-10837,3530,3
ath-miRf10837-akr,miR-10837,3530,3
ptc-miRf10837-akr,miR-10837,3530,3
miR-10838,miR-10838,2007,4
ath-miRf10838-akr,miR-10838,2007,4
osa-miRf10838-akr,miR-10838,2007,4
ptc-miRf10838-akr,miR-10838,2007,4
miR-10839,miR-10839,2008,4
ath-miRf10839-akr,miR-10839,2008,4
osa-miRf10839-akr,miR-10839,2008,4
ptc-miRf10839-akr,miR-10839,2008,4
miR-10840,miR-10840,3531,3
ath-miRf10840-akr,miR-10840,3531,3
osa-miRf10840-akr,miR-10840,3531,3
miR-10841,miR-10841,3532,3
ath-miRf10841-akr,miR-10841,3532,3
ptc-miRf10841-akr,miR-10841,3532,3
miR-10842,miR-10842,3533,3
osa-miRf10842-akr,miR-10842,3533,3
ptc-miRf10842-akr,miR-10842,3533,3
miR-10843,miR-10843,2009,4
ath-miRf10843-akr,miR-10843,2009,4
osa-miRf10843-akr,miR-10843,2009,4
ptc-miRf10843-akr,miR-10843,2009,4
miR-10844,miR-10844,2010,4
ath-miRf10844-akr,miR-10844,2010,4
osa-miRf10844-akr,miR-10844,2010,4
ptc-miRf10844-akr,miR-10844,2010,4
miR-10845,miR-10845,3534,3
ath-miRf10845-akr,miR-10845,3534,3
ptc-miRf10845-akr,miR-10845,3534,3
miR-10846,miR-10846,2011,4
ath-miRf10846-akr,miR-10846,2011,4
osa-miRf10846-akr,miR-10846,2011,4
ptc-miRf10846-akr,miR-10846,2011,4
miR-10847,miR-10847,2012,4
ath-miRf10847-akr,miR-10847,2012,4
osa-miRf10847-akr,miR-10847,2012,4
ptc-miRf10847-akr,miR-10847,2012,4
miR-10848,miR-10848,2013,4
ath-miRf10848-akr,miR-10848,2013,4
osa-miRf10848-akr,miR-10848,2013,4
ptc-miRf10848-akr,miR-10848,2013,4
miR-10849,miR-10849,2014,4
ath-miRf10849-akr,miR-10849,2014,4
osa-miRf10849-akr,miR-10849,2014,4
ptc-miRf10849-akr,miR-10849,2014,4
miR-10850,miR-10850,2015,4
ath-miRf10850-akr,miR-10850,2015,4
osa-miRf10850-akr,miR-10850,2015,4
ptc-miRf10850-akr,miR-10850,2015,4
miR-10851,miR-10851,2016,4
ath-miRf10851-akr,miR-10851,2016,4
osa-miRf10851-akr,miR-10851,2016,4
ptc-miRf10851-akr,miR-10851,2016,4
miR-10852,miR-10852,3535,3
ath-miRf10852-akr,miR-10852,3535,3
ptc-miRf10852-akr,miR-10852,3535,3
miR-10853,miR-10853,2017,4
ath-miRf10853-akr,miR-10853,2017,4
osa-miRf10853-akr,miR-10853,2017,4
ptc-miRf10853-akr,miR-10853,2017,4
miR-10854,miR-10854,8184,2
ptc-miRf10854-akr,miR-10854,8184,2
miR-10855,miR-10855,2018,4
ath-miRf10855-akr,miR-10855,2018,4
osa-miRf10855-akr,miR-10855,2018,4
ptc-miRf10855-akr,miR-10855,2018,4
miR-10856,miR-10856,2019,4
ath-miRf10856-akr,miR-10856,2019,4
osa-miRf10856-akr,miR-10856,2019,4
ptc-miRf10856-akr,miR-10856,2019,4
miR-10857,miR-10857,2020,4
ath-miRf10857-akr,miR-10857,2020,4
osa-miRf10857-akr,miR-10857,2020,4
ptc-miRf10857-akr,miR-10857,2020,4
miR-10858,miR-10858,3536,3
osa-miRf10858-akr,miR-10858,3536,3
ptc-miRf10858-akr,miR-10858,3536,3
miR-10859,miR-10859,8185,2
ptc-miRf10859-akr,miR-10859,8185,2
miR-10860,miR-10860,2021,4
ath-miRf10860-akr,miR-10860,2021,4
osa-miRf10860-akr,miR-10860,2021,4
ptc-miRf10860-akr,miR-10860,2021,4
miR-10861,miR-10861,2022,4
ath-miRf10861-akr,miR-10861,2022,4
osa-miRf10861-akr,miR-10861,2022,4
ptc-miRf10861-akr,miR-10861,2022,4
miR-10862,miR-10862,2023,4
ath-miRf10862-akr,miR-10862,2023,4
osa-miRf10862-akr,miR-10862,2023,4
ptc-miRf10862-akr,miR-10862,2023,4
miR-10863,miR-10863,2024,4
ath-miRf10863-akr,miR-10863,2024,4
osa-miRf10863-akr,miR-10863,2024,4
ptc-miRf10863-akr,miR-10863,2024,4
miR-10864,miR-10864,2025,4
ath-miRf10864-akr,miR-10864,2025,4
osa-miRf10864-akr,miR-10864,2025,4
ptc-miRf10864-akr,miR-10864,2025,4
miR-10865,miR-10865,2026,4
ath-miRf10865-akr,miR-10865,2026,4
osa-miRf10865-akr,miR-10865,2026,4
ptc-miRf10865-akr,miR-10865,2026,4
miR-10866,miR-10866,8186,2
ptc-miRf10866-akr,miR-10866,8186,2
miR-10867,miR-10867,2027,4
ath-miRf10867-akr,miR-10867,2027,4
osa-miRf10867-akr,miR-10867,2027,4
ptc-miRf10867-akr,miR-10867,2027,4
miR-10868,miR-10868,2028,4
ath-miRf10868-akr,miR-10868,2028,4
osa-miRf10868-akr,miR-10868,2028,4
ptc-miRf10868-akr,miR-10868,2028,4
miR-10869,miR-10869,8187,2
ptc-miRf10869-akr,miR-10869,8187,2
miR-10870,miR-10870,2029,4
ath-miRf10870-akr,miR-10870,2029,4
osa-miRf10870-akr,miR-10870,2029,4
ptc-miRf10870-akr,miR-10870,2029,4
miR-10871,miR-10871,2030,4
ath-miRf10871-akr,miR-10871,2030,4
osa-miRf10871-akr,miR-10871,2030,4
ptc-miRf10871-akr,miR-10871,2030,4
miR-10872,miR-10872,2031,4
ath-miRf10872-akr,miR-10872,2031,4
osa-miRf10872-akr,miR-10872,2031,4
ptc-miRf10872-akr,miR-10872,2031,4
miR-10873,miR-10873,3537,3
osa-miRf10873-akr,miR-10873,3537,3
ptc-miRf10873-akr,miR-10873,3537,3
miR-10874,miR-10874,2032,4
ath-miRf10874-akr,miR-10874,2032,4
osa-miRf10874-akr,miR-10874,2032,4
ptc-miRf10874-akr,miR-10874,2032,4
miR-10875,miR-10875,3538,3
ath-miRf10875-akr,miR-10875,3538,3
osa-miRf10875-akr,miR-10875,3538,3
miR-10876,miR-10876,3539,3
osa-miRf10876-akr,miR-10876,3539,3
ptc-miRf10876-akr,miR-10876,3539,3
miR-10877,miR-10877,3540,3
osa-miRf10877-akr,miR-10877,3540,3
ptc-miRf10877-akr,miR-10877,3540,3
miR-10878,miR-10878,3541,3
osa-miRf10878-akr,miR-10878,3541,3
ptc-miRf10878-akr,miR-10878,3541,3
miR-10879,miR-10879,3542,3
osa-miRf10879-akr,miR-10879,3542,3
ptc-miRf10879-akr,miR-10879,3542,3
miR-10880,miR-10880,3543,3
ath-miRf10880-akr,miR-10880,3543,3
ptc-miRf10880-akr,miR-10880,3543,3
miR-10881,miR-10881,3544,3
osa-miRf10881-akr,miR-10881,3544,3
ptc-miRf10881-akr,miR-10881,3544,3
miR-10882,miR-10882,3545,3
osa-miRf10882-akr,miR-10882,3545,3
ptc-miRf10882-akr,miR-10882,3545,3
miR-10883,miR-10883,3546,3
osa-miRf10883-akr,miR-10883,3546,3
ptc-miRf10883-akr,miR-10883,3546,3
miR-10884,miR-10884,3547,3
ath-miRf10884-akr,miR-10884,3547,3
ptc-miRf10884-akr,miR-10884,3547,3
miR-10885,miR-10885,3548,3
osa-miRf10885-akr,miR-10885,3548,3
ptc-miRf10885-akr,miR-10885,3548,3
miR-10886,miR-10886,3549,3
osa-miRf10886-akr,miR-10886,3549,3
ptc-miRf10886-akr,miR-10886,3549,3
miR-10887,miR-10887,3550,3
ath-miRf10887-akr,miR-10887,3550,3
ptc-miRf10887-akr,miR-10887,3550,3
miR-10888,miR-10888,2033,4
ath-miRf10888-akr,miR-10888,2033,4
osa-miRf10888-akr,miR-10888,2033,4
ptc-miRf10888-akr,miR-10888,2033,4
miR-10889,miR-10889,3551,3
osa-miRf10889-akr,miR-10889,3551,3
ptc-miRf10889-akr,miR-10889,3551,3
miR-10890,miR-10890,2034,4
ath-miRf10890-akr,miR-10890,2034,4
osa-miRf10890-akr,miR-10890,2034,4
ptc-miRf10890-akr,miR-10890,2034,4
miR-10891,miR-10891,2035,4
ath-miRf10891-akr,miR-10891,2035,4
osa-miRf10891-akr,miR-10891,2035,4
ptc-miRf10891-akr,miR-10891,2035,4
miR-10892,miR-10892,2036,4
ath-miRf10892-akr,miR-10892,2036,4
osa-miRf10892-akr,miR-10892,2036,4
ptc-miRf10892-akr,miR-10892,2036,4
miR-10893,miR-10893,8188,2
ptc-miRf10893-akr,miR-10893,8188,2
miR-10894,miR-10894,2037,4
ath-miRf10894-akr,miR-10894,2037,4
osa-miRf10894-akr,miR-10894,2037,4
ptc-miRf10894-akr,miR-10894,2037,4
miR-10895,miR-10895,2038,4
ath-miRf10895-akr,miR-10895,2038,4
osa-miRf10895-akr,miR-10895,2038,4
ptc-miRf10895-akr,miR-10895,2038,4
ath-miRf10896-akr,miR-10896,3552,3
osa-miRf10896-akr,miR-10896,3552,3
ptc-miRf10896-akr,miR-10896,3552,3
miR-10897,miR-10897,2039,4
ath-miRf10897-akr,miR-10897,2039,4
osa-miRf10897-akr,miR-10897,2039,4
ptc-miRf10897-akr,miR-10897,2039,4
miR-10898,miR-10898,3553,3
osa-miRf10898-akr,miR-10898,3553,3
ptc-miRf10898-akr,miR-10898,3553,3
miR-10899,miR-10899,2040,4
ath-miRf10899-akr,miR-10899,2040,4
osa-miRf10899-akr,miR-10899,2040,4
ptc-miRf10899-akr,miR-10899,2040,4
miR-10900a,miR-10900,2041,4
miR-10900b,miR-10900,2041,4
osa-miRf10900-akr,miR-10900,2041,4
ptc-miRf10900-akr,miR-10900,2041,4
miR-10901,miR-10901,3554,3
osa-miRf10901-akr,miR-10901,3554,3
ptc-miRf10901-akr,miR-10901,3554,3
miR-10902,miR-10902,3555,3
osa-miRf10902-akr,miR-10902,3555,3
ptc-miRf10902-akr,miR-10902,3555,3
miR-10903,miR-10903,2042,4
ath-miRf10903-akr,miR-10903,2042,4
osa-miRf10903-akr,miR-10903,2042,4
ptc-miRf10903-akr,miR-10903,2042,4
miR-10904,miR-10904,3556,3
ath-miRf10904-akr,miR-10904,3556,3
ptc-miRf10904-akr,miR-10904,3556,3
miR-10905,miR-10905,3557,3
osa-miRf10905-akr,miR-10905,3557,3
ptc-miRf10905-akr,miR-10905,3557,3
miR-10906,miR-10906,2043,4
ath-miRf10906-akr,miR-10906,2043,4
osa-miRf10906-akr,miR-10906,2043,4
ptc-miRf10906-akr,miR-10906,2043,4
miR-10907,miR-10907,3558,3
osa-miRf10907-akr,miR-10907,3558,3
ptc-miRf10907-akr,miR-10907,3558,3
miR-10908,miR-10908,3559,3
ath-miRf10908-akr,miR-10908,3559,3
ptc-miRf10908-akr,miR-10908,3559,3
miR-10909,miR-10909,2044,4
ath-miRf10909-akr,miR-10909,2044,4
osa-miRf10909-akr,miR-10909,2044,4
ptc-miRf10909-akr,miR-10909,2044,4
miR-10910,miR-10910,3560,3
ath-miRf10910-akr,miR-10910,3560,3
ptc-miRf10910-akr,miR-10910,3560,3
ath-miRf10911-akr,miR-10911,3561,3
osa-miRf10911-akr,miR-10911,3561,3
ptc-miRf10911-akr,miR-10911,3561,3
miR-10912,miR-10912,2045,4
ath-miRf10912-akr,miR-10912,2045,4
osa-miRf10912-akr,miR-10912,2045,4
ptc-miRf10912-akr,miR-10912,2045,4
miR-10913,miR-10913,3562,3
ath-miRf10913-akr,miR-10913,3562,3
ptc-miRf10913-akr,miR-10913,3562,3
miR-10914,miR-10914,2046,4
ath-miRf10914-akr,miR-10914,2046,4
osa-miRf10914-akr,miR-10914,2046,4
ptc-miRf10914-akr,miR-10914,2046,4
miR-10915,miR-10915,2047,4
ath-miRf10915-akr,miR-10915,2047,4
osa-miRf10915-akr,miR-10915,2047,4
ptc-miRf10915-akr,miR-10915,2047,4
miR-10916,miR-10916,2048,4
ath-miRf10916-akr,miR-10916,2048,4
osa-miRf10916-akr,miR-10916,2048,4
ptc-miRf10916-akr,miR-10916,2048,4
miR-10917,miR-10917,2049,4
ath-miRf10917-akr,miR-10917,2049,4
osa-miRf10917-akr,miR-10917,2049,4
ptc-miRf10917-akr,miR-10917,2049,4
miR-10918,miR-10918,3563,3
ath-miRf10918-akr,miR-10918,3563,3
ptc-miRf10918-akr,miR-10918,3563,3
miR-10919,miR-10919,2050,4
ath-miRf10919-akr,miR-10919,2050,4
osa-miRf10919-akr,miR-10919,2050,4
ptc-miRf10919-akr,miR-10919,2050,4
miR-10920,miR-10920,3564,3
ath-miRf10920-akr,miR-10920,3564,3
ptc-miRf10920-akr,miR-10920,3564,3
miR-10921,miR-10921,2051,4
ath-miRf10921-akr,miR-10921,2051,4
osa-miRf10921-akr,miR-10921,2051,4
ptc-miRf10921-akr,miR-10921,2051,4
miR-10922,miR-10922,3565,3
ath-miRf10922-akr,miR-10922,3565,3
ptc-miRf10922-akr,miR-10922,3565,3
miR-10923,miR-10923,2052,4
ath-miRf10923-akr,miR-10923,2052,4
osa-miRf10923-akr,miR-10923,2052,4
ptc-miRf10923-akr,miR-10923,2052,4
miR-10924,miR-10924,2053,4
ath-miRf10924-akr,miR-10924,2053,4
osa-miRf10924-akr,miR-10924,2053,4
ptc-miRf10924-akr,miR-10924,2053,4
miR-10925,miR-10925,3566,3
ath-miRf10925-akr,miR-10925,3566,3
ptc-miRf10925-akr,miR-10925,3566,3
miR-10926,miR-10926,2054,4
ath-miRf10926-akr,miR-10926,2054,4
osa-miRf10926-akr,miR-10926,2054,4
ptc-miRf10926-akr,miR-10926,2054,4
miR-10927,miR-10927,2055,4
ath-miRf10927-akr,miR-10927,2055,4
osa-miRf10927-akr,miR-10927,2055,4
ptc-miRf10927-akr,miR-10927,2055,4
miR-10928,miR-10928,2056,4
ath-miRf10928-akr,miR-10928,2056,4
osa-miRf10928-akr,miR-10928,2056,4
ptc-miRf10928-akr,miR-10928,2056,4
miR-10929,miR-10929,2057,4
ath-miRf10929-akr,miR-10929,2057,4
osa-miRf10929-akr,miR-10929,2057,4
ptc-miRf10929-akr,miR-10929,2057,4
miR-10930,miR-10930,3567,3
osa-miRf10930-akr,miR-10930,3567,3
ptc-miRf10930-akr,miR-10930,3567,3
miR-10931,miR-10931,3568,3
ath-miRf10931-akr,miR-10931,3568,3
osa-miRf10931-akr,miR-10931,3568,3
miR-10932,miR-10932,2058,4
ath-miRf10932-akr,miR-10932,2058,4
osa-miRf10932-akr,miR-10932,2058,4
ptc-miRf10932-akr,miR-10932,2058,4
miR-10933,miR-10933,2059,4
ath-miRf10933-akr,miR-10933,2059,4
osa-miRf10933-akr,miR-10933,2059,4
ptc-miRf10933-akr,miR-10933,2059,4
miR-10934,miR-10934,3569,3
ath-miRf10934-akr,miR-10934,3569,3
osa-miRf10934-akr,miR-10934,3569,3
ath-miRf10935-akr,miR-10935,3570,3
osa-miRf10935-akr,miR-10935,3570,3
ptc-miRf10935-akr,miR-10935,3570,3
miR-10936,miR-10936,8189,2
ptc-miRf10936-akr,miR-10936,8189,2
miR-10937,miR-10937,3571,3
ath-miRf10937-akr,miR-10937,3571,3
osa-miRf10937-akr,miR-10937,3571,3
miR-10938,miR-10938,3572,3
osa-miRf10938-akr,miR-10938,3572,3
ptc-miRf10938-akr,miR-10938,3572,3
miR-10939,miR-10939,3573,3
osa-miRf10939-akr,miR-10939,3573,3
ptc-miRf10939-akr,miR-10939,3573,3
miR-10940,miR-10940,2060,4
ath-miRf10940-akr,miR-10940,2060,4
osa-miRf10940-akr,miR-10940,2060,4
ptc-miRf10940-akr,miR-10940,2060,4
miR-10941,miR-10941,2061,4
ath-miRf10941-akr,miR-10941,2061,4
osa-miRf10941-akr,miR-10941,2061,4
ptc-miRf10941-akr,miR-10941,2061,4
miR-10942,miR-10942,8190,2
ptc-miRf10942-akr,miR-10942,8190,2
miR-10943,miR-10943,8191,2
osa-miRf10943-akr,miR-10943,8191,2
miR-10944,miR-10944,3574,3
osa-miRf10944-akr,miR-10944,3574,3
ptc-miRf10944-akr,miR-10944,3574,3
osa-miRf10945-akr,miR-10945,8192,2
ptc-miRf10945-akr,miR-10945,8192,2
miR-10946,miR-10946,3575,3
osa-miRf10946-akr,miR-10946,3575,3
ptc-miRf10946-akr,miR-10946,3575,3
miR-10947,miR-10947,2062,4
ath-miRf10947-akr,miR-10947,2062,4
osa-miRf10947-akr,miR-10947,2062,4
ptc-miRf10947-akr,miR-10947,2062,4
miR-10948,miR-10948,3576,3
ath-miRf10948-akr,miR-10948,3576,3
ptc-miRf10948-akr,miR-10948,3576,3
miR-10949,miR-10949,3577,3
ath-miRf10949-akr,miR-10949,3577,3
ptc-miRf10949-akr,miR-10949,3577,3
miR-10950,miR-10950,8193,2
ptc-miRf10950-akr,miR-10950,8193,2
miR-10951,miR-10951,2063,4
ath-miRf10951-akr,miR-10951,2063,4
osa-miRf10951-akr,miR-10951,2063,4
ptc-miRf10951-akr,miR-10951,2063,4
miR-10952,miR-10952,3578,3
ath-miRf10952-akr,miR-10952,3578,3
ptc-miRf10952-akr,miR-10952,3578,3
miR-10953,miR-10953,3579,3
ath-miRf10953-akr,miR-10953,3579,3
osa-miRf10953-akr,miR-10953,3579,3
miR-10954,miR-10954,3580,3
ath-miRf10954-akr,miR-10954,3580,3
osa-miRf10954-akr,miR-10954,3580,3
miR-10955,miR-10955,8194,2
ptc-miRf10955-akr,miR-10955,8194,2
miR-10956,miR-10956,3581,3
ath-miRf10956-akr,miR-10956,3581,3
ptc-miRf10956-akr,miR-10956,3581,3
miR-10957,miR-10957,2064,4
ath-miRf10957-akr,miR-10957,2064,4
osa-miRf10957-akr,miR-10957,2064,4
ptc-miRf10957-akr,miR-10957,2064,4
miR-10958,miR-10958,3582,3
ath-miRf10958-akr,miR-10958,3582,3
ptc-miRf10958-akr,miR-10958,3582,3
miR-10959,miR-10959,3583,3
ath-miRf10959-akr,miR-10959,3583,3
ptc-miRf10959-akr,miR-10959,3583,3
miR-10960,miR-10960,2065,4
ath-miRf10960-akr,miR-10960,2065,4
osa-miRf10960-akr,miR-10960,2065,4
ptc-miRf10960-akr,miR-10960,2065,4
miR-10961,miR-10961,3584,3
osa-miRf10961-akr,miR-10961,3584,3
ptc-miRf10961-akr,miR-10961,3584,3
miR-10962,miR-10962,3585,3
osa-miRf10962-akr,miR-10962,3585,3
ptc-miRf10962-akr,miR-10962,3585,3
miR-10963,miR-10963,3586,3
osa-miRf10963-akr,miR-10963,3586,3
ptc-miRf10963-akr,miR-10963,3586,3
miR-10964,miR-10964,3587,3
osa-miRf10964-akr,miR-10964,3587,3
ptc-miRf10964-akr,miR-10964,3587,3
miR-10965,miR-10965,3588,3
ath-miRf10965-akr,miR-10965,3588,3
ptc-miRf10965-akr,miR-10965,3588,3
